SSID,BSSID,PHY,CHANNEL,FREQUENCY,RSSI(dBm),SNR(dB)
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,-2
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,22
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,11
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,-1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,22
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,7
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,5
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-82,8
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,5
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,14
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,7
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-86,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-65,25
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-86,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-65,25
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,15
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,6
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,7
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-82,8
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-86,4
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,0,90
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-65,25
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-74,16
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,24
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,6
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,4
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,0,89
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-74,15
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,-1
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,-1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-90,-1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-82,7
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-67,22
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-85,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-91,-2
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,0,89
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,5
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-85,4
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-85,4
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-86,3
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-81,8
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-65,24
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-78,11
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,5
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-85,4
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,5
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-87,2
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-82,7
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-87,2
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-87,2
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-84,5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,12,2467,-84,5
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
my-home:),f8:aa:3f:6d:02:b6,802.11b,12,2467,-45,44
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-80,9
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-76,13
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-89,0
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-75,14
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,0,89
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,12,2467,-89,0
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,12,2467,-88,1
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
Clandestino,14:09:b4:d1:be:17,802.11b,12,2467,-66,23
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,12,2467,-77,12
HOME,08:aa:89:79:0b:a8,802.11b,12,2467,-83,6
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,47
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,46
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-80,10
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-91,-1
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,46
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-92,-2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,45
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,2
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,44
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,45
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,46
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,45
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,45
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,45
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
Erwfili,82:06:35:18:aa:92,802.11b,8,2447,-87,2
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,1
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,45
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-42,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-42,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,2
manos,0c:73:29:cd:20:86,802.11b,8,2447,-89,0
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-42,47
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,0
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,45
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,1
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,0,89
manos,0c:73:29:cd:20:86,802.11b,8,2447,-88,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,43
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,44
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,43
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,42
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,42
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,43
manos,0c:73:29:cd:20:86,802.11b,8,2447,0,88
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,44
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-46,42
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,44
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,0
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,43
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,0
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-89,-2
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,43
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,0,87
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,43
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,-1
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,0,86
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,-2
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-86,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,43
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-88,-2
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-87,-1
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-91,-5
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-4
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-45,41
PNEYMATIKO KENTRO CHANION 1,f4:f2:6d:49:97:5c,802.11b,8,2447,-90,-4
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-42,44
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-42,44
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,42
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-44,40
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,41
manos,0c:73:29:cd:20:86,802.11b,8,2447,-89,-5
my-home:),f8:aa:3f:6d:02:b6,802.11b,8,2447,-43,41
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-83,3
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-85,1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-84,2
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-85,1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-83,3
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-84,2
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-82,4
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-82,4
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,13,2472,-77,9
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-84,2
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-87,-1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-90,-4
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,13,2472,-89,-3
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-87,-1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-90,-4
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,13,2472,-89,-3
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-87,-1
COSMOTE-443563,62:06:35:5a:26:e2,802.11b,13,2472,-91,-5
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-85,1
COSMOTE-443563,62:06:35:5a:26:e2,802.11b,13,2472,-83,3
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-92,-6
COSMOTE-443563,62:06:35:5a:26:e2,802.11b,13,2472,-92,-6
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-84,2
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-83,3
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-86,0
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,0,86
COSMOTE-443563,62:06:35:5a:26:e2,802.11b,13,2472,-91,-5
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-87,-1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-84,2
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,13,2472,-89,-3
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-84,2
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-87,-1
Clandestino,14:09:b4:d1:be:17,802.11b,13,2472,-66,20
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,13,2472,-76,10
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-84,2
COSMOTE-443563,62:06:35:5a:26:e2,802.11b,13,2472,-90,-4
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-87,-1
VODAFONE 2.4G,d8:21:da:ab:23:e5,802.11b,13,2472,-92,-6
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-88,-2
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-87,-1
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-91,-5
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,13,2472,-88,-2
HOME,08:aa:89:79:0b:a8,802.11b,13,2472,-88,-2
COSMOTE-771568,82:95:7f:aa:89:c3,802.11b,13,2472,-90,-4
COSMOTE-443563_EXT,34:60:f9:f3:df:33,802.11b,13,2472,-90,-4
Clandestino,14:09:b4:d1:be:17,802.11b,13,2472,-66,20
Vodafone_2.4G-15945,c0:94:ad:95:f7:b3,802.11b,13,2472,-87,-1
